time,snapshot_index,shock_id,shock_kind,detected,track_status,radius_change,allowed_radius_change,continuity_ok,radius_median,radius_p16,radius_p84,normalized_radial_spread,surface_cell_count,valid_mach_fraction,mach_median,mach_p16,mach_p84,mach_coefficient_of_variation,median_radial_alignment,ordering_ok,resolved_from_injection,surface_cell_count_ok,radial_spread_ok,valid_mach_fraction_ok,normal_orientation_ok,confidence_score,confidence_label,weaver_outer_radius,relative_error_vs_weaver
0.0,0,reverse_shock,reverse,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,nan,nan
0.0,0,forward_shock,forward,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,0.0,nan
0.010171858593821526,1,reverse_shock,reverse,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,nan,nan
0.010171858593821526,1,forward_shock,forward,True,initialized,nan,nan,True,0.06890110468783388,0.06848117403938711,0.06994457234914925,0.021239112440827598,4160,1.0,7.746378421783447,6.906057834625244,8.582075119018555,0.09778948128223419,0.9993205070495605,True,False,True,True,True,True,0.8571428571428571,medium,0.048833388600626824,nan
0.020101279020309448,2,reverse_shock,reverse,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,nan,nan
0.020101279020309448,2,forward_shock,forward,True,continued,0.012849077700963288,0.024115386640741854,True,0.08175018238879717,0.08107110531317319,0.08211150117896773,0.012726526539678032,6272,1.0,10.455385208129883,9.697144508361816,11.073563575744629,0.0577349029481411,0.9991961121559143,True,True,True,True,True,True,1.0,high,0.07348706258736294,0.11244319082166138
0.03005487285554409,3,reverse_shock,reverse,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,nan,nan
0.03005487285554409,3,forward_shock,forward,True,continued,0.014884328261614524,0.028612563836079005,True,0.09663451065041169,0.09584486309942293,0.09699688803784898,0.011921465019817315,8744,1.0,11.404088020324707,10.808501243591309,11.757594108581543,0.04122628644108772,0.9986099004745483,True,True,True,True,True,True,1.0,high,0.09354608360229695,0.03301503311720583
0.040019210427999496,4,reverse_shock,reverse,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,nan,nan
0.040019210427999496,4,forward_shock,forward,True,continued,0.015349009463956634,0.03382207872764409,True,0.11198352011436832,0.11120707467446539,0.11261325312729462,0.012557012419265818,11336,1.0,11.350895881652832,11.031492233276367,11.58082103729248,0.02904762141406536,0.9981101751327515,True,True,True,True,True,True,1.0,high,0.11108048889167936,0.008129521500121934
0.05005556344985962,5,reverse_shock,reverse,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,nan,nan
0.05005556344985962,5,forward_shock,forward,True,continued,0.015355823139273223,0.03919423204002891,True,0.12733934325364155,0.12652248059805374,0.12813926689076716,0.012696675288272955,14744,1.0,10.76992416381836,10.473319053649902,10.932580947875977,0.0238027423620224,0.9978214502334595,True,True,True,True,True,True,1.0,high,0.12704222333708912,0.002338749344492049
0.06000927463173866,6,reverse_shock,reverse,False,not_yet_detected,nan,nan,False,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,True,False,False,False,False,False,0.0,not_detected,nan,nan
0.06000927463173866,6,forward_shock,forward,True,continued,0.014533381918466037,0.04456877013877454,True,0.14187272517210758,0.14104948719226357,0.14282621860093112,0.012523417778238718,18192,1.0,10.005846977233887,9.718395233154297,10.168309211730957,0.028111662715673447,0.9976173639297485,True,True,True,True,True,True,1.0,high,0.14164710387886506,0.001592840849294536
0.0700024738907814,7,reverse_shock,reverse,True,initialized,nan,nan,True,0.06940447405677741,0.06894157295145599,0.06974465536752635,0.011571046780260611,936,1.0,1.3197214603424072,1.2628294229507446,1.3522073030471802,0.02820085920393467,-0.9995414018630981,True,False,True,True,True,True,0.8571428571428571,medium,nan,nan
0.0700024738907814,7,forward_shock,forward,True,continued,0.01361265417856633,0.04965545381023765,True,0.1554853793506739,0.15461103996826586,0.1564995737191538,0.012146053595358499,21912,1.0,9.440949440002441,9.179688453674316,9.601746559143066,0.025803634896874428,0.9974744319915771,True,True,True,True,True,True,1.0,high,0.15536196517054796,0.0007943654677029906
0.0800410658121109,8,reverse_shock,reverse,True,continued,0.0028726472591400765,0.024291565919872093,True,0.07227712131591749,0.07162492564413141,0.07264943192847544,0.014174696856920938,4712,1.0,1.4408845901489258,1.3911851644515991,1.4840971231460571,0.03660190850496292,-0.9985067844390869,True,True,True,True,True,True,1.0,high,nan,nan
0.0800410658121109,8,forward_shock,forward,True,continued,0.012930883328112125,0.054419882772735864,True,0.16841626267878604,0.16749424878985678,0.16947101068988488,0.011737357595912839,26456,1.0,9.069509506225586,8.799943923950195,9.237895965576172,0.025779686868190765,0.9976295828819275,True,True,True,True,True,True,1.0,high,0.16836987551963167,0.00027550747431037047
0.09002704918384552,9,reverse_shock,reverse,True,continued,0.003406498808227257,0.02529699246057112,True,0.07568362012414474,0.07499764682930862,0.07612013301483238,0.014831296173234414,5120,1.0,1.5907940864562988,1.5177664756774902,1.6391258239746094,0.03821476921439171,-0.9980694055557251,True,True,True,True,True,True,1.0,high,nan,nan
0.09002704918384552,9,forward_shock,forward,True,continued,0.012316427627283216,0.05894569193757511,True,0.18073269030606925,0.17981632854073074,0.18187436053188427,0.011387159609411428,30128,1.0,8.736113548278809,8.481501579284668,8.89179801940918,0.02436750754714012,0.9975917935371399,True,True,True,True,True,True,1.0,high,0.18067600632630362,0.0003137327469108401
0.10002218931913376,10,reverse_shock,reverse,True,continued,0.0036248858391185745,0.02648926704345066,True,0.07930850596326332,0.07857670898785148,0.0797877764723239,0.01527033537907538,5936,1.0,1.7177624702453613,1.6545264720916748,1.7833714485168457,0.040889691561460495,-0.9979702234268188,True,True,True,True,True,True,1.0,high,nan,nan
0.10002218931913376,10,forward_shock,forward,True,continued,0.011919612139265567,0.06325644160712424,True,0.19265230244533482,0.19170444413134657,0.1938358160594439,0.011063308878450036,34352,1.0,8.398853302001953,8.156024932861328,8.549263000488281,0.024576649069786072,0.9974626302719116,True,True,True,True,True,True,1.0,high,0.1924573434509196,0.0010129984697878275
0.11003023386001587,11,reverse_shock,reverse,True,continued,0.0037972245235994434,0.027757977087142158,True,0.08310573048686276,0.08225245076040008,0.08348860119008708,0.01487443070947326,6440,1.0,1.846949815750122,1.781532883644104,1.9188930988311768,0.03655514493584633,-0.9971407651901245,True,True,True,True,True,True,1.0,high,nan,nan
0.11003023386001587,11,forward_shock,forward,True,continued,0.01149305074042345,0.06742830585586718,True,0.20414535318575827,0.20315503537684537,0.2053525050084843,0.010764240269722763,37896,1.0,8.092063903808594,7.84795618057251,8.244489669799805,0.02579621970653534,0.997452974319458,True,True,True,True,True,True,1.0,high,0.20379048112423967,0.0017413573958945422
0.12001008540391922,12,reverse_shock,reverse,True,continued,0.0035027097456122314,0.029087005670401966,True,0.08660844023247499,0.08585550066690886,0.08705178708228677,0.013812584687668118,6896,1.0,1.9760507345199585,1.9133509397506714,2.0429182052612305,0.032115038484334946,-0.9967725276947021,True,True,True,True,True,True,1.0,high,nan,nan
0.12001008540391922,12,forward_shock,forward,True,continued,0.011051325817829943,0.07145087361501538,True,0.21519667900358821,0.21421190873381313,0.2164605732111851,0.010449345630164043,42752,1.0,7.821453094482422,7.600986003875732,7.963851451873779,0.02363642491400242,0.9973132610321045,True,True,True,True,True,True,1.0,high,0.21468777740309006,0.002370426517307792
