radius,shell_cell_count,density,pressure,temperature_proxy,radial_velocity,velocity_divergence,radial_flow_mach,surface_mach
0.001953125,8,0.062068670988082886,1.2414993047714233,20.00202751159668,0.17363104224205017,155.99685668945312,0.030072255060076714,nan
0.005859375,24,0.06195279210805893,1.2383041381835938,19.98786735534668,0.33729127049446106,156.7266845703125,0.058438293635845184,nan
0.009765625,104,0.06171900033950806,1.2318600416183472,19.959171295166016,0.5311083197593689,158.2154541015625,0.09208469837903976,nan
0.013671875,144,0.061374545097351074,1.2236651182174683,19.93764877319336,0.762853741645813,159.65597534179688,0.13233768939971924,nan
0.017578125,272,0.06098296865820885,1.213632583618164,19.90367889404297,0.9464317560195923,161.73043823242188,0.16425999999046326,nan
0.021484375,360,0.0603325180709362,1.1978998184204102,19.86213493347168,1.1970851421356201,164.63961791992188,0.20809713006019592,nan
0.025390625,560,0.05970483645796776,1.1830904483795166,19.81496810913086,1.3907217979431152,167.86001586914062,0.24189989268779755,nan
0.029296875,704,0.05884154140949249,1.1619641780853271,19.74734115600586,1.6197172403335571,172.31036376953125,0.28233230113983154,nan
0.033203125,936,0.057710498571395874,1.134325385093689,19.660192489624023,1.8916888236999512,178.44906616210938,0.3305094838142395,nan
0.037109375,1112,0.05646934360265732,1.10467529296875,19.57280731201172,2.152735710144043,186.03048706054688,0.37707415223121643,nan
0.041015625,1392,0.054939620196819305,1.0678480863571167,19.441333770751953,2.443854570388794,196.47335815429688,0.42940425872802734,nan
0.044921875,1592,0.05325933173298836,1.0271997451782227,19.28120231628418,2.737978935241699,209.78460693359375,0.48291078209877014,nan
0.048828125,2120,0.05084987357258797,0.9679353833198547,19.048128128051758,3.132634162902832,233.73989868164062,0.5558521151542664,nan
0.052734375,2208,0.04786662757396698,0.8958755731582642,18.711261749267578,3.5896856784820557,273.77166748046875,0.6429007053375244,nan
0.056640625,2792,0.04334817826747894,0.7839051485061646,18.086044311523438,4.234190940856934,371.1516418457031,0.7713210582733154,nan
