radius,shell_cell_count,density,pressure,temperature_proxy,radial_velocity,velocity_divergence,radial_flow_mach,surface_mach
0.0078125,8,0.0465506836771965,0.9374802112579346,20.138912200927734,0.8422465324401855,206.3415069580078,0.14537738263607025,nan
0.0234375,24,0.044175468385219574,0.8785907626152039,19.888660430908203,1.8043798208236694,229.90191650390625,0.31340134143829346,nan
0.0390625,104,0.03840789198875427,0.74616539478302,19.35004425048828,3.314945936203003,304.334228515625,0.5825655460357666,nan
0.0546875,144,0.02035224810242653,0.2798319458961487,13.74665641784668,6.22479248046875,343.9841003417969,1.3006353378295898,nan
0.0703125,272,0.01171278115361929,0.11103889346122742,9.480146408081055,7.813828468322754,224.17831420898438,1.939587950706482,nan
0.0859375,360,0.009276734665036201,0.09526342898607254,10.269073486328125,7.655848026275635,-31.618736267089844,1.8505609035491943,1.5363154411315918
0.1015625,560,0.015179667621850967,0.29868730902671814,19.676807403564453,3.0867929458618164,-75.5723876953125,0.5385634303092957,1.7287710905075073
0.1171875,704,0.017040617763996124,0.34495824575424194,20.20646858215332,2.1052331924438477,-7.92938232421875,0.360341876745224,nan
0.1328125,936,0.019919587299227715,0.36353081464767456,18.425067901611328,1.4872978925704956,1.1614232063293457,0.2726934254169464,nan
0.1484375,1112,0.025129973888397217,0.3670935332775116,15.042400360107422,1.2700045108795166,2.315950870513916,0.2504999041557312,nan
0.1640625,1392,0.036794815212488174,0.3718482255935669,10.45556640625,1.0606365203857422,2.566707134246826,0.25680065155029297,nan
0.1796875,1592,0.06851384043693542,0.3782525360584259,5.461186408996582,0.9443141222000122,2.468153953552246,0.32144227623939514,nan
0.1953125,2120,0.14056521654129028,0.3832510709762573,2.7264981269836426,0.8553956747055054,2.2512247562408447,0.4101787209510803,nan
0.2109375,2208,0.3560957908630371,0.38883283734321594,1.0745880603790283,0.7721490263938904,2.5531773567199707,0.5744627714157104,nan
0.2265625,2792,0.8857415914535522,0.4060285687446594,0.46469205617904663,0.7009944915771484,2.7086637020111084,0.8112086653709412,nan
0.2421875,2928,1.8153096437454224,0.4269096851348877,0.2362987995147705,0.6601897478103638,1.2875053882598877,1.047640323638916,nan
0.2578125,3416,2.319493532180786,0.39647501707077026,0.16490265727043152,0.5723952054977417,-5.750133514404297,1.0806841850280762,5.779407024383545
0.2734375,3792,1.9516003131866455,0.17637953162193298,0.08941479027271271,0.33480629324913025,-17.234554290771484,0.8624141812324524,5.651849746704102
0.2890625,4304,1.0765702724456787,0.01581786945462227,0.014692835509777069,0.02722187153995037,-8.941976547241211,0.17395654320716858,5.665382385253906
0.3046875,4784,1.0011719465255737,0.0100321676582098,0.010020424611866474,0.00024632838903926313,-0.36012929677963257,0.0019061060156673193,nan
0.3203125,5472,1.000008463859558,0.010000166483223438,0.010000078938901424,1.545712621009443e-06,-0.003211286151781678,1.1972990250797011e-05,nan
0.3359375,5696,1.0,0.009999999776482582,0.009999999776482582,2.482594796404669e-09,-1.0697032848838717e-05,1.9230096626188242e-08,nan
0.3515625,6384,1.0,0.009999999776482582,0.009999999776482582,9.012849602925421e-13,-1.6638093569554258e-08,6.981323505406145e-12,nan
0.3671875,6752,1.0,0.009999999776482582,0.009999999776482582,6.857303455262958e-16,-3.4276982294190184e-12,5.311644509376889e-15,nan
0.3828125,7896,1.0,0.009999999776482582,0.009999999776482582,4.2977962673146027e-19,-2.3431163252869962e-15,3.32905889236688e-18,nan
0.3984375,8072,1.0,0.009999999776482582,0.009999999776482582,4.152842998734982e-22,-9.24820805263634e-19,3.216778578628714e-21,nan
0.4140625,8888,1.0,0.009999999776482582,0.009999999776482582,1.5069121764751883e-25,-5.763064363859173e-22,1.1672491810705564e-24,nan
0.4296875,9384,1.0,0.009999999776482582,0.009999999776482582,3.1636516935657826e-28,-9.30961181091641e-25,2.4505540316102967e-27,nan
0.4453125,10112,1.0,0.009999999776482582,0.009999999776482582,4.337168844082077e-31,-6.149482756848778e-28,3.359556083802637e-30,nan
0.4609375,10896,1.0,0.009999999776482582,0.009999999776482582,2.6248313605169062e-34,-2.138184257337813e-31,2.0331857223761077e-33,nan
0.4765625,11696,1.0,0.009999999776482582,0.009999999776482582,3.953523042172116e-37,-6.099172743741406e-34,3.06238591544913e-36,nan
0.4921875,12576,1.0,0.009999999776482582,0.009999999776482582,0.0,0.0,0.0,nan
