radius,shell_cell_count,density,pressure,temperature_proxy,radial_velocity,velocity_divergence,radial_flow_mach,surface_mach
0.00390625,8,0.057386986911296844,1.1492586135864258,20.026466369628906,0.36583152413368225,167.52069091796875,0.06332199275493622,nan
0.01171875,24,0.05688165873289108,1.135847806930542,19.968612670898438,0.7260746955871582,170.41162109375,0.1258586198091507,nan
0.01953125,104,0.05583910644054413,1.1082500219345093,19.84720230102539,1.1604952812194824,176.66741943359375,0.20147038996219635,nan
0.02734375,144,0.05420085787773132,1.0700879096984863,19.743173599243164,1.711700439453125,186.80914306640625,0.2984094023704529,nan
0.03515625,272,0.05217987298965454,1.021061658859253,19.552574157714844,2.213754177093506,201.1583251953125,0.3872371315956116,nan
0.04296875,360,0.04834487661719322,0.9285007119178772,19.219192504882812,2.9379825592041016,236.47955322265625,0.5192888379096985,nan
0.05078125,560,0.04309523105621338,0.8024355173110962,18.643096923828125,3.8114547729492188,314.0918884277344,0.684188723564148,nan
0.05859375,704,0.03159750998020172,0.4986150860786438,15.780200958251953,5.443506717681885,409.75128173828125,1.0614464282989502,nan
0.06640625,936,0.019833985716104507,0.2360266149044037,11.900114059448242,7.0935378074646,351.8269348144531,1.5959469079971313,nan
0.07421875,1112,0.014614539220929146,0.1459694802761078,9.951761245727539,7.777397632598877,291.9931640625,1.922181487083435,nan
0.08203125,1392,0.01148397196084261,0.09658174216747284,8.366386413574219,8.283184051513672,255.440673828125,2.2104387283325195,nan
0.08984375,1592,0.009228132665157318,0.06798703968524933,7.311393737792969,8.597522735595703,235.51101684570312,2.462909460067749,nan
0.09765625,2120,0.007493386976420879,0.04777054488658905,6.409980773925781,8.884490966796875,46.07575988769531,2.7249035835266113,2.3111634254455566
0.10546875,2208,0.01281994953751564,0.19463863968849182,15.056532859802246,5.118034362792969,-339.66522216796875,1.017641544342041,2.343661308288574
0.11328125,2792,0.018425598740577698,0.36194127798080444,19.658113479614258,2.9414687156677246,-93.49838256835938,0.5136294364929199,2.3254337310791016
0.12109375,2928,0.019388720393180847,0.3911884129047394,20.169116973876953,2.389080762863159,-8.337875366210938,0.41103047132492065,nan
0.12890625,3416,0.01987028494477272,0.4026504456996918,20.281494140625,2.063584089279175,-1.306661605834961,0.3542993366718292,nan
0.13671875,3792,0.020267371088266373,0.4105982184410095,20.275440216064453,1.8315470218658447,0.3673543930053711,0.3152734935283661,nan
0.14453125,4304,0.020666783675551414,0.4160692095756531,20.142688751220703,1.6442484855651855,1.13189697265625,0.2833399772644043,nan
0.15234375,4784,0.02110852114856243,0.42030712962150574,19.948144912719727,1.4619910717010498,1.5563297271728516,0.2527816891670227,nan
0.16015625,5472,0.021605320274829865,0.4232734143733978,19.602447509765625,1.3267076015472412,1.7917883396148682,0.2314944863319397,nan
0.16796875,5696,0.02242206037044525,0.425481915473938,19.098712921142578,1.1962356567382812,1.8706870079040527,0.21336811780929565,nan
0.17578125,6384,0.02354435995221138,0.4267301559448242,18.10107421875,1.103083610534668,2.1590051651000977,0.20073163509368896,nan
0.18359375,6752,0.025573067367076874,0.4283168315887451,16.78528594970703,1.0336496829986572,2.310421943664551,0.19710373878479004,nan
0.19140625,7896,0.029554221779108047,0.4292488396167755,14.490094184875488,0.9647708535194397,2.3043928146362305,0.1991463005542755,nan
0.19921875,8072,0.03727681562304497,0.4302942454814911,11.658382415771484,0.9168197512626648,2.3305625915527344,0.21540486812591553,nan
0.20703125,8888,0.05231717973947525,0.4318203330039978,8.298808097839355,0.8838632106781006,2.3926620483398438,0.24344979226589203,nan
0.21484375,9384,0.08112670481204987,0.4335380494594574,5.377073764801025,0.8469334244728088,2.3713808059692383,0.2897975444793701,nan
0.22265625,10112,0.13724403083324432,0.43576282262802124,3.1873552799224854,0.8171589374542236,2.3314619064331055,0.35783541202545166,nan
0.23046875,10896,0.2500298321247101,0.43795299530029297,1.7589561939239502,0.7873209714889526,2.3402481079101562,0.46094781160354614,nan
0.23828125,11696,0.4685935974121094,0.44231554865837097,0.9492363929748535,0.7602591514587402,2.387843132019043,0.6078374981880188,nan
0.24609375,12576,0.8890858292579651,0.45058417320251465,0.5044276118278503,0.7311205863952637,2.4852442741394043,0.7937610149383545,nan
0.25390625,13544,1.5578973293304443,0.46361008286476135,0.2974640130996704,0.7055743932723999,2.6731739044189453,0.9999234080314636,nan
0.26171875,14048,2.2956314086914062,0.4836522936820984,0.21137428283691406,0.6854052543640137,2.9323911666870117,1.1553802490234375,nan
0.26953125,14976,2.7466535568237305,0.503058671951294,0.18307164311408997,0.6671244502067566,1.6179993152618408,1.2086427211761475,nan
0.27734375,15416,2.9239373207092285,0.4900069534778595,0.16771650314331055,0.6304344534873962,-4.68779182434082,1.1919116973876953,nan
0.28515625,17112,2.6516218185424805,0.35000377893447876,0.13134199380874634,0.5107911825180054,-26.778430938720703,1.0911492109298706,6.186776638031006
0.29296875,17672,1.384939193725586,0.05690764635801315,0.04115486517548561,0.14256346225738525,-32.06759262084961,0.5464698076248169,6.246506690979004
0.30078125,18728,1.0108305215835571,0.010455047711730003,0.010343201458454132,0.0029564222786575556,-5.439770698547363,0.022517213597893715,6.18316650390625
0.30859375,19224,1.0001211166381836,0.010002696886658669,0.010001501068472862,2.0069124730071053e-05,-0.07912837713956833,0.0001554429909447208,nan
0.31640625,20840,1.0,0.01000001560896635,0.01000001560896635,1.0335396183336343e-07,-0.0004431171400938183,8.005760605556134e-07,nan
0.32421875,21312,1.0,0.009999999776482582,0.009999999776482582,3.94965338212927e-10,-2.523504690543632e-06,3.059388298254362e-09,nan
0.33203125,22904,1.0,0.009999999776482582,0.009999999776482582,7.781749962292028e-14,-2.365419415895076e-09,6.027717929825427e-13,nan
0.33984375,23976,1.0,0.009999999776482582,0.009999999776482582,5.230009565033108e-17,-4.635183296214374e-13,4.051148151969485e-16,nan
0.34765625,25208,1.0,0.009999999776482582,0.009999999776482582,6.600582048155504e-20,-3.4280667455022814e-16,5.112788890529544e-19,nan
0.35546875,25568,1.0,0.009999999776482582,0.009999999776482582,6.896069941059559e-23,-3.299359799653776e-19,5.341672791209875e-22,nan
0.36328125,27360,1.0,0.009999999776482582,0.009999999776482582,5.507183425577284e-26,-2.8161334671851025e-22,4.2658462032254065e-25,nan
0.37109375,28136,1.0,0.009999999776482582,0.009999999776482582,4.750684472509257e-29,-2.7170033579283597e-25,3.6798644743497266e-28,nan
0.37890625,29568,1.0,0.009999999776482582,0.009999999776482582,6.464635884324573e-32,-2.243610644266452e-28,5.007485563881421e-31,nan
