resolution,grid_spacing,num_injection_cells,injection_radius,t_end,retained_snapshot_count,final_state_bytes,surface_cell_count,outside_injection_surface_cell_count,two_bands_detected,separation_radius,reverse_radius_median,reverse_radius_p16,reverse_radius_p84,reverse_normalized_radial_spread,reverse_surface_cell_count,reverse_valid_mach_fraction,reverse_median_radial_alignment,reverse_mach_median,reverse_mach_p16,reverse_mach_p84,reverse_mach_coefficient_of_variation,forward_radius_median,forward_radius_p16,forward_radius_p84,forward_normalized_radial_spread,forward_surface_cell_count,forward_valid_mach_fraction,forward_median_radial_alignment,forward_mach_median,forward_mach_p16,forward_mach_p84,forward_mach_coefficient_of_variation,reverse_profile_upstream_shell_radius,reverse_profile_downstream_shell_radius,reverse_profile_density_ratio,reverse_profile_pressure_ratio,reverse_profile_temperature_ratio,reverse_profile_velocity_ratio,reverse_profile_upstream_radial_velocity,reverse_profile_downstream_radial_velocity,reverse_profile_upstream_flow_mach,reverse_profile_downstream_flow_mach,reverse_profile_minimum_divergence,reverse_profile_jump_mach,forward_profile_upstream_shell_radius,forward_profile_downstream_shell_radius,forward_profile_density_ratio,forward_profile_pressure_ratio,forward_profile_temperature_ratio,forward_profile_velocity_ratio,forward_profile_upstream_radial_velocity,forward_profile_downstream_radial_velocity,forward_profile_upstream_flow_mach,forward_profile_downstream_flow_mach,forward_profile_minimum_divergence,forward_profile_jump_mach,reverse_distance_beyond_injection_cells,weaver_outer_radius,relative_error_vs_weaver,elapsed_seconds
64,0.015625,4,0.0625,0.2,0,5242880,5128,5128,True,0.18707764893770218,0.09979679435491562,0.09582160413265228,0.1039062887430191,0.08101146597569645,608,1.0,-0.993362307548523,1.6836440563201904,1.5063666105270386,1.753322958946228,0.07385052740573883,0.27602419257164,0.27241602540016174,0.2792726457118988,0.024840649828030838,4520,1.0,0.997646689414978,5.663516998291016,5.389171123504639,5.762370586395264,0.03200758993625641,0.0703125,0.1171875,1.4547993346669676,3.106237273439464,2.131282604057622,0.26942055862608083,7.813925743103027,2.1052322387695312,1.9395781755447388,0.36034175753593445,-75.57178497314453,1.638593854117478,0.3046875,0.2421875,1.8131866967341232,42.55422936312035,23.58174081463706,2680.217404866466,0.0002463194541633129,0.660189688205719,0.001906039658933878,1.0476419925689697,-17.23468017578125,5.851784641500085,2.3869948387145996,0.29167195352591885,-0.05364849367626403,78.86347241699696
128,0.0078125,8,0.0625,0.2,0,41943040,21880,21880,True,0.1986825168132782,0.10630777478218079,0.10450004786252975,0.10796880722045898,0.0326294042466465,2624,1.0,-0.9928284883499146,2.3333003520965576,2.234060525894165,2.4278147220611572,0.04782477021217346,0.28994712233543396,0.2879493832588196,0.2926468551158905,0.016201132879796312,19256,1.0,0.9970154762268066,6.225398063659668,6.070405006408691,6.314307689666748,0.02373562939465046,0.08984375,0.12109375,2.10093750258612,5.7532733893206265,2.7585672372397165,0.2778901735867273,8.597624778747559,2.389195442199707,2.4629480838775635,0.4110530614852905,-339.6128234863281,2.1914877849206693,0.30859375,0.27734375,2.923517907357946,48.984250377600254,16.76783147354031,31624.453834232332,1.993404293898493e-05,0.6304032206535339,0.0001543975668027997,1.191908359527588,-32.06005096435547,6.275938200944955,5.607395172119141,0.29167195352591885,-0.005913599746681212,1230.4983377080061
